,0_fraction,1_fraction,blockiness,interaction_parameter,lamellar_period
442,0.40625,0.59375,0.22267206477732793,0.0,15.9493232638
443,0.75,0.25,0.33333333333333337,0.0,16.395059318
444,0.5,0.5,0.25,0.0,16.1031979159
445,0.40625,0.59375,0.611336032388664,0.0,15.9109027755
446,0.53125,0.46875,0.1215686274509804,0.0,16.0856461691
447,0.53125,0.46875,0.4980392156862745,0.0,16.1076914309
448,0.65625,0.34375,0.16883116883116892,0.0,16.3115193148
449,0.53125,0.46875,0.1215686274509804,0.0,16.1947189534
450,0.65625,0.34375,0.4458874458874459,0.0,16.3111284604
451,0.53125,0.46875,0.37254901960784326,0.0,16.0297240091
452,0.75,0.25,0.33333333333333337,0.0,16.4020731987
453,0.34375,0.65625,0.30735930735930733,0.0,15.6824478946
454,0.40625,0.59375,0.3522267206477734,0.0,15.8385534394
455,0.34375,0.65625,0.16883116883116886,0.0,15.940843775
456,0.4375,0.5625,0.3650793650793651,0.0,15.9952612458
457,0.46875,0.53125,0.37254901960784303,0.0,16.0685784034
458,0.375,0.625,0.4666666666666667,0.0,15.8702554207
459,0.5625,0.4375,0.365079365079365,0.0,16.158249014
460,0.4375,0.5625,0.4920634920634921,0.0,15.9704824363
461,0.75,0.25,0.0,0.0,16.3995940394
462,0.40625,0.59375,0.3522267206477734,0.0,15.9967494801
463,0.375,0.625,0.6,0.0,15.7482424566
464,0.5625,0.4375,0.365079365079365,0.0,16.1308342023
465,0.46875,0.53125,0.2470588235294117,0.0,16.0536344316
466,0.53125,0.46875,0.4980392156862745,0.0,16.0341459981
467,0.71875,0.28125,0.3816425120772947,0.0,16.3321578873
468,0.40625,0.59375,0.09311740890688258,0.0,15.8852690568
469,0.65625,0.34375,0.4458874458874459,0.0,16.3077113367
470,0.5625,0.4375,0.4920634920634921,0.0,16.2601780032
471,0.4375,0.5625,0.3650793650793651,0.0,16.0460800018
472,0.4375,0.5625,-0.14285714285714282,0.0,16.088897376
473,0.625,0.375,0.4666666666666668,0.0,16.1325694384
474,0.78125,0.21875,0.08571428571428574,0.0,16.4052986705
475,0.5,0.5,0.625,0.0,16.0367948724
476,0.34375,0.65625,0.4458874458874459,0.0,15.8081415551
477,0.5,0.5,0.5,0.0,15.9962756539
478,0.4375,0.5625,0.11111111111111113,0.0,15.9734414198
479,0.65625,0.34375,0.30735930735930733,0.0,16.2247639382
480,0.21875,0.78125,0.45142857142857135,0.0,15.4947586599
481,0.34375,0.65625,0.4458874458874459,0.0,15.8299396436
482,0.625,0.375,0.19999999999999996,0.0,16.1662425558
483,0.625,0.375,0.33333333333333326,0.0,16.1203286921
484,0.40625,0.59375,0.22267206477732793,0.0,15.9776131824
485,0.46875,0.53125,0.37254901960784303,0.0,15.9851281695
486,0.375,0.625,0.19999999999999998,0.0,15.7201868233
487,0.375,0.625,0.19999999999999998,0.0,15.8188563977
488,0.40625,0.59375,0.611336032388664,0.0,15.8035427897
489,0.5625,0.4375,0.23809523809523805,0.0,16.0464708155
490,0.3125,0.6875,0.4181818181818181,0.0,15.8147176929
491,0.78125,0.21875,0.08571428571428574,0.0,16.4298399544
492,0.53125,0.46875,0.37254901960784326,0.0,16.1315878104
493,0.5625,0.4375,0.4920634920634921,0.0,16.2298790513
494,0.46875,0.53125,0.37254901960784303,0.0,15.918202403
495,0.46875,0.53125,0.6235294117647059,0.0,15.9540171761
496,0.8125,0.1875,-0.23076923076923073,0.0,16.4899376144
497,0.65625,0.34375,0.30735930735930733,0.0,16.2726956806
498,0.84375,0.15625,0.051851851851851816,0.0,16.5260016241
499,0.40625,0.59375,0.22267206477732793,0.0,15.9852062456
500,0.5,0.5,0.5,0.0,16.1600966849
501,0.5,0.5,0.125,0.0,16.0222388727
502,0.75,0.25,0.0,0.0,16.4068017314
503,0.3125,0.6875,0.12727272727272734,0.0,15.8396581712
504,0.5,0.5,0.75,0.0,16.1645220322
505,0.53125,0.46875,0.7490196078431373,0.0,15.8688552965
506,0.9375,0.0625,0.4666666666666667,0.0,16.6624646332
507,0.625,0.375,0.8666666666666666,0.0,16.2337186608
508,0.875,0.125,0.7142857142857143,0.0,16.656524719
509,0.53125,0.46875,0.8745098039215686,0.0,15.8485032069
510,0.25,0.75,0.8333333333333334,0.0,15.5962235617
511,0.40625,0.59375,0.48178137651821856,0.0,16.0021880553
512,0.75,0.25,0.8333333333333334,0.0,16.4357068198
513,0.40625,0.59375,0.8704453441295548,0.0,16.0904390431
514,0.09375,0.90625,0.264367816091954,0.0,15.3265038697
515,0.21875,0.78125,0.6342857142857142,0.0,15.7316342526
516,0.5,0.5,0.625,0.0,16.0887570608
517,0.375,0.625,0.8666666666666666,0.0,15.9293868728
518,0.78125,0.21875,0.8171428571428572,0.0,16.4275945541
519,0.78125,0.21875,0.6342857142857143,0.0,16.4150888339
520,0.5625,0.4375,0.873015873015873,0.0,15.8600511119
521,0.03125,0.96875,-0.03225806451612903,0.0,15.4356888723
522,0.34375,0.65625,0.8614718614718614,0.0,15.6734394212
523,0.34375,0.65625,0.8614718614718614,0.0,15.7303465084
524,0.4375,0.5625,0.873015873015873,0.0,16.0431096418
525,0.46875,0.53125,0.7490196078431374,0.0,15.7938113877
526,0.53125,0.46875,0.8745098039215686,0.0,15.8072419904
527,0.3125,0.6875,0.7090909090909091,0.0,15.7935801274
528,0.65625,0.34375,0.5844155844155844,0.0,16.3050786799
529,0.65625,0.34375,0.4458874458874459,0.0,16.2579817808
530,0.84375,0.15625,0.762962962962963,0.0,16.630598269
531,1.0,0.0,0.0,0.0,16.7373077586
532,0.59375,0.40625,0.7408906882591093,0.0,16.363976143
533,0.53125,0.46875,0.6235294117647059,0.0,16.1668876282
534,0.71875,0.28125,0.8454106280193237,0.0,16.3421710848
535,0.1875,0.8125,0.5897435897435898,0.0,15.4138572541
536,0.6875,0.3125,0.7090909090909091,0.0,16.1681061637
537,0.15625,0.84375,0.7629629629629631,0.0,15.3449864259
538,0.34375,0.65625,0.5844155844155845,0.0,15.7535919153
539,0.40625,0.59375,0.7408906882591093,0.0,16.0598444768
540,0.5,0.5,0.875,0.0,16.1051730385
541,0.6875,0.3125,0.5636363636363636,0.0,16.3165598967
542,0.90625,0.09375,0.6321839080459771,0.0,16.6231924427
543,0.625,0.375,0.6,0.0,16.2524598693
544,0.40625,0.59375,0.48178137651821856,0.0,16.0040627695
545,0.65625,0.34375,0.30735930735930733,0.0,16.2601397051
546,0.28125,0.71875,0.8454106280193237,0.0,15.8893654339
547,0.28125,0.71875,0.536231884057971,0.0,15.8732130228
548,0.53125,0.46875,0.8745098039215686,0.0,16.2223463763
549,0.4375,0.5625,0.873015873015873,0.0,15.8302974431
550,0.46875,0.53125,0.8745098039215686,0.0,15.9966948042
551,0.59375,0.40625,0.6113360323886639,0.0,16.240385258
552,0.21875,0.78125,0.8171428571428571,0.0,15.3753737515
553,0.53125,0.46875,0.8745098039215686,0.0,16.2755449451
554,0.4375,0.5625,0.7460317460317459,0.0,16.0683187291
555,0.84375,0.15625,0.5259259259259259,0.0,16.5288300485
556,0.59375,0.40625,0.6113360323886639,0.0,16.2734321857
557,0.53125,0.46875,0.8745098039215686,0.0,16.0151966961
558,0.5,0.5,0.75,0.0,16.0165480472
559,0.46875,0.53125,0.8745098039215686,0.0,15.7313679659
560,0.65625,0.34375,0.7229437229437229,0.0,16.4017029723
561,1.0,0.0,0.0,0.0,16.7083533725
562,0.125,0.875,0.7142857142857143,0.0,15.4094218541
563,0.5,0.5,0.75,0.0,15.8987612858
564,0.75,0.25,0.6666666666666666,0.0,16.3285822159
565,0.90625,0.09375,0.6321839080459771,0.0,16.6286373061
566,0.8125,0.1875,0.7948717948717949,0.0,16.4435123953
567,0.75,0.25,0.6666666666666666,0.0,16.3001953988
