,latent_component_1,latent_component_2,latent_component_3,latent_component_4,latent_component_5,latent_component_6,latent_component_7,latent_component_8,latent_component_9,latent_component_10,latent_component_11,latent_component_12,latent_component_13,latent_component_14,latent_component_15,latent_component_16,lamellar_period,interaction_parameter
119,0.45629752,-0.78955173,-0.58232546,-0.5515245,-0.42723688,-0.009536009,-0.19788577,0.4308869,0.12507784,0.3042739,0.43321034,0.8292305,0.1852629,-0.8309072,-1.0505285,1.1706684,14.9820588596,3.5
120,0.10605923,0.38585755,-0.7569618,0.62878793,-0.21321215,0.006824226,-0.43450248,-0.30531576,0.6479967,1.2277,-0.3393477,-0.3089729,-0.10913976,-0.043532453,-1.8283725,1.1015074,14.7570543507,3.5
121,-0.614638,1.5121716,-0.59073615,0.90585524,0.0112604955,0.08872835,0.30390483,0.53183806,0.32204887,0.50300527,-0.13102423,-0.167002,0.6703135,-0.498226,-0.68346804,1.4175915,15.0676335402,3.5
122,-2.5807056,0.21635307,1.7070501,-0.32092273,-1.946478,-1.12118,0.3885471,0.54597145,2.1221757,-0.84334403,-1.3956661,1.1458633,-0.017384775,-0.19169995,0.39898142,1.2250934,15.3233058469,3.5
123,-0.7819759,-0.27103376,0.6078675,0.8969701,-0.51805925,-0.48939854,-0.23912317,-1.0122032,0.8745944,0.51318824,-0.49130648,0.3502169,0.29968312,-0.35736677,-0.8481369,1.5957057,15.0174598934,3.5
124,-0.63016015,0.024997586,-0.30247328,-0.68946695,-0.227403,0.6819538,-0.25386134,-0.22553246,0.24256516,1.6746126,0.12950057,-0.12664855,0.44301444,0.6299839,-0.8628829,1.1907285,14.6332217336,3.5
125,0.5453004,0.09117799,-0.44310078,-1.1663458,-0.01513425,0.43424505,-0.8221568,-0.6133483,1.4998631,1.6505558,0.13746952,0.079439834,1.2985438,0.111747965,-0.6035197,0.4551563,14.6400086806,3.5
126,-1.8330455,0.037951566,1.4021556,0.16729313,-0.8466398,-0.80768,-0.13584335,0.3416668,1.6831986,-0.55593705,-0.73802966,0.066760935,0.83755463,0.12314096,0.011478385,1.2187326,15.6737000959,3.5
127,-0.1374661,0.08087837,0.6587396,-0.23809634,-1.4261844,-0.4697125,0.09247781,-0.028661288,1.1689713,0.71882576,0.35098946,0.9324607,0.678584,-0.69825673,-1.5944703,1.4334131,15.0122615608,3.5
128,-3.720009,-0.30450663,1.5609529,2.1133006,-2.1477768,-0.41006094,0.06436848,1.3556925,2.1085327,-1.2719297,-1.3681523,0.030307459,-0.6208419,1.3150764,1.0068475,-0.48289287,15.1347788585,3.5
129,0.18862791,0.43062168,0.40833765,0.42775282,-0.70401686,0.45861927,0.119143546,-0.05604687,0.92952883,-0.22575684,0.16661263,-0.39368775,-0.8110561,-0.99909204,-0.39755055,1.9058505,15.2402963511,3.5
130,-3.3400571,0.6932622,1.2841244,0.4190931,-1.5891222,-0.8445447,1.0062119,-0.62442017,2.637593,-0.35183707,-2.7031198,0.041463222,-0.546666,1.3880922,-0.5674109,0.720044,15.6972341801,3.5
131,-0.6299492,-0.397404,-0.58712494,-0.52577025,-1.6078081,0.60277086,0.5098795,-0.5700805,1.3322008,-0.25370306,-0.4119626,0.20214318,0.011927599,0.35903808,-1.5185537,0.88443804,14.8829625941,3.5
132,-1.575672,0.9563945,0.8691316,1.2355293,-0.72191733,-0.21978377,-0.7044461,0.2568858,1.1080673,-0.15905951,0.24096355,0.06336978,0.74187565,-1.6878852,-0.8059523,0.9902591,15.3222100184,3.5
133,0.10815362,-0.124909975,-0.6174829,-0.13105085,-0.4902248,0.06498573,-0.5915985,1.0069257,0.8879646,0.82786196,-0.52138484,0.9286371,1.3579413,0.41548863,-1.6054498,1.9978123,14.7239844156,3.5
134,1.2076854,0.5327281,-0.5462385,0.9937243,0.20385638,1.2727755,-0.17217976,1.2438552,0.37624538,1.3131055,0.6036561,-0.0069838646,0.22337143,-0.39639372,-0.34404948,1.9184111,14.9058565202,3.5
135,-0.5431849,0.5479433,0.34884384,-0.28128,-0.5451422,-1.0430764,-0.034130037,1.2341658,1.200931,-0.3674514,-0.23253688,0.85640186,0.15156297,-1.4111493,-0.26338002,2.014516,15.5412969857,3.5
136,-2.884599,-0.49841648,0.6474101,0.21007147,-0.21783856,0.16551206,0.596844,-0.25747606,0.89179945,-0.45127535,-0.49619,-0.011591266,-0.77090603,-0.22192183,0.47097984,0.28994438,15.220876261,3.5
137,-3.6860008,1.0237532,2.142676,0.5583387,-1.1828039,-1.4447079,0.087098785,0.08416012,2.9096024,-1.7744187,-1.9026377,0.6832001,-0.40362808,-0.7788862,0.54935765,1.5891387,16.3773107167,3.5
138,-1.6450135,0.26214314,0.19136804,-0.7169919,-1.149098,1.3612363,1.4530259,-0.3158855,1.6472306,1.4297976,-0.930929,0.4585646,1.1886076,0.62330776,-0.37177092,-0.37317657,14.8044590686,3.5
139,-1.9672061,-1.1146829,0.1620645,0.73917633,-1.522327,0.4417119,0.54387915,0.48920965,1.4281342,-0.48712707,-1.010207,0.64360315,-0.3539867,2.360228,0.2659407,-0.91208285,14.9715703112,3.5
140,-5.804701,-1.4386158,3.4321346,0.93109274,-2.3895078,-1.0607934,2.4552495,0.5756664,3.6915302,-2.98962,-3.7974517,0.5149694,-1.492841,2.438058,2.7124314,-0.51554614,16.8033652557,3.5
141,-2.4688442,-0.06609414,2.144692,-0.41302162,-1.7375396,-0.19076942,-0.5503625,1.0958878,4.6879067,-1.3281077,-2.2333128,0.23966528,-0.18301873,1.0883845,-0.05941924,0.6621407,16.1729457731,3.5
142,0.5624872,0.46010283,-0.43145216,-0.09490463,-2.630525,-0.31689307,-1.1124202,-0.34786737,0.78000724,0.99439013,-0.49272448,0.6347365,0.044099275,-0.6192607,-0.8279786,1.5538056,14.8057045004,3.5
143,-2.624321,-0.324136,0.291352,0.9480671,-2.569445,-0.5897933,-0.80619043,0.039208006,2.1522167,-1.5355606,-1.3149112,0.5498953,-1.0824844,1.1769828,0.73336166,-1.0771655,15.3756867195,3.5
144,1.2715585,1.6191647,-1.1732197,0.47128847,-0.5119617,0.42935845,0.3862797,1.6494135,-0.25517073,1.302645,0.6159789,-0.11688368,1.6037614,-0.473072,-1.3445729,1.5620168,14.9070261992,3.5
145,0.6618839,-0.42694256,-0.68859893,0.5277659,-0.36373135,0.6760767,0.42802763,1.3493627,0.5195443,0.7948622,-0.5634741,0.30589476,-0.8674379,-0.29914936,-1.0243379,1.1580397,14.7495868523,3.5
146,0.7009198,0.93341994,-0.4017553,-0.27978617,-0.16819173,0.6945532,0.12216155,1.5270125,0.74775267,0.98606074,0.36655688,-0.5447597,0.544829,-0.3950239,0.014369249,1.7979498,15.3359363558,3.5
147,1.0995127,1.2057226,-1.1508353,-0.946176,0.023323275,-0.029709587,-0.44864672,-0.036607146,-0.12232842,1.0850633,1.1531603,-0.02908269,1.0045004,-1.0080279,-0.9100265,2.0651991,14.8708202859,3.5
148,-1.9582893,0.32161558,0.5129112,-0.94205165,-1.1377559,-0.41970003,1.1708087,0.5350879,2.0848775,-1.5562388,-1.1037378,0.62616825,0.38243085,0.6729644,-1.076319,0.8054261,15.0153614862,3.5
149,-6.167659,0.043706514,2.89765,0.6619625,-2.1314054,-0.9403506,1.7997591,0.20805657,2.6342328,-2.0003586,-3.0491972,0.23590778,0.09052014,1.227908,0.9777786,-0.18190981,16.1861174926,3.5
150,-2.3037984,0.33109134,1.1462673,0.1527926,-0.05697012,-1.0841815,0.9665849,-0.59194636,2.0720553,-1.0379022,-0.4836952,-0.5151418,-0.7229351,0.37975308,0.46863165,0.65526456,15.6285011714,3.5
151,-1.8419789,0.38174164,0.5151495,0.26591963,-0.67070216,-0.79376006,0.5585453,-1.1718185,1.4521215,-0.28535986,-0.8937119,-0.34705257,0.27668467,-0.4774823,-0.3503783,1.2672853,15.6241478857,3.5
152,-1.5148507,1.427308,0.052752722,0.3196282,-0.26694918,-0.48635027,-0.51370645,-0.06384303,1.1063229,0.44292507,-0.44850445,0.27012303,1.220335,-1.126879,-0.30664557,1.2067678,15.1734096381,3.5
153,-0.6357205,0.83467686,0.050962977,-0.13245812,-0.3443153,-1.4253062,0.8763827,-0.08342052,1.7706189,-0.9811588,-0.89279425,-0.52916455,0.07752669,-0.1724337,-0.06475144,1.2214662,15.9015782144,3.5
154,-2.381798,1.4098096,0.2977304,-0.53907216,-0.045212723,-0.20672171,1.1954992,-0.3400637,2.9921818,-1.0560243,-1.1178232,-0.2776247,0.74719656,0.5687509,0.56320566,0.47329688,15.6424942465,3.5
155,-1.9187405,0.12159339,1.9842716,-0.38232902,-1.4842546,0.009706124,0.7329871,-0.60628915,1.8231696,-0.8200326,-0.22321497,0.07053827,-0.8819069,-0.10179061,-0.7042811,1.2150884,15.34242193,3.5
156,-2.5757954,-0.2784792,1.1260631,0.25395116,-0.8979091,-0.7331199,1.0558549,-0.057437405,1.5580317,-0.55064756,-1.3537459,0.082726344,0.25179335,-0.19745038,-0.30624232,0.71612483,15.5243272617,3.5
157,-1.553243,0.43564013,0.94680667,0.43516588,-0.8894012,0.19750103,0.11342937,0.49478662,2.2213888,-0.0853323,-1.0788692,0.6365125,-1.0887663,-0.2501666,-0.42992225,1.6738607,15.482456389,3.5
158,-3.0180407,0.2958175,1.8565542,0.32096085,-0.89070976,-0.48713434,1.7194903,-0.021813033,2.9207094,-1.621285,-1.9947468,-0.062218335,-1.1753026,0.20994537,0.20361432,0.7686304,15.9183092564,3.5
159,0.35882965,0.2808255,-0.11274328,0.8036733,-0.15692937,0.39836943,0.58573204,-0.2207383,1.1037035,0.1363528,0.52444285,0.18159063,-0.54612,-0.98408914,-0.63511264,1.225367,15.2182488684,3.5
160,1.65488,1.9727006,-1.4774829,0.32573685,-0.7616773,1.3043029,-0.8879639,1.0937574,0.11364725,2.3406608,1.3119485,0.33597136,0.1208772,-0.58694005,-2.392066,1.9035636,14.5635309404,3.5
161,0.0945424,0.2790045,-0.7325033,-0.4061901,-0.6677619,0.89467925,-0.39458257,0.44476277,1.5168036,1.2431288,-0.7093048,0.40822306,0.101501144,-0.05992804,-1.4092143,0.41574317,14.5839041819,3.5
162,-0.76733756,-0.5380621,0.64245117,-0.37706503,-0.9569979,-0.12880719,-0.41633958,0.22081506,1.4988836,0.4964738,-0.28528845,0.19796994,1.6658769,0.6342774,-0.4764873,-0.2324805,14.6198373376,3.5
163,-0.9412121,0.5706025,-0.03234687,-0.0089531,-0.06684718,0.6396963,-0.124258414,0.10637191,0.8488779,1.234076,-0.046516143,-0.16692503,1.0605946,0.09891873,-0.75478745,0.7905684,14.7399100234,3.5
164,-0.20115578,0.687181,-0.31303403,-0.3571746,-0.78631145,1.1498392,-0.27039853,0.9246797,0.8528903,1.2042986,0.11597826,0.2442343,-0.0817567,-0.03866764,-1.5860682,1.1656432,14.5826425697,3.5
165,0.16595913,0.5910669,-0.5040657,-0.011582956,-0.73846376,0.9536877,-0.28137633,0.37805313,1.3403863,0.6891434,-0.14492996,-0.12980811,0.11909749,-0.201942,-1.3733289,0.70674336,14.6437640274,3.5
166,0.8857945,-0.4051761,-0.27970168,0.37877247,-0.62508744,0.6052794,-0.26991487,0.29909,0.039857473,1.5016696,0.2394767,0.13262688,0.6146812,-0.08675754,-1.0884717,0.7847631,14.6159803767,3.5
167,-1.2792735,0.07300467,-0.12557699,0.1684132,-0.88025594,0.5344819,-0.5512468,-0.30302152,0.608024,0.964872,-0.69564605,-0.108147986,0.35096443,0.3365312,-0.7346929,0.58701706,14.5802193125,3.5
168,-0.7108236,-0.26893443,-0.655885,-0.5374171,-0.7673722,0.1487182,-0.85628694,-0.23824984,1.3861969,0.47052377,-0.8118241,0.102488644,-0.79775816,0.32272598,-0.66105366,0.2783019,14.8820725355,3.5
169,-0.8991361,0.36980966,-0.38847956,1.196233,-0.0017286652,0.3829295,-1.8535792,0.48047343,0.44947842,0.6679251,0.17910956,0.09533653,1.4761046,-0.26056877,-0.6411707,0.3755615,14.6831167282,3.5
170,-1.9733046,0.579388,-0.08055737,0.4731649,-1.4378058,-0.68623006,-0.05214172,-1.1598054,1.4319994,-0.18233046,-1.652188,1.2772968,-0.78608036,-0.42031148,-0.676194,1.8849021,14.8998738655,3.5
171,1.0918965,0.5199113,-0.690637,-0.062750295,-1.0045158,-0.44977018,0.36106116,0.36322784,0.33487546,0.068267025,0.638853,-0.5400439,-0.5587302,-0.6933863,-0.79727244,0.8170034,14.9701361745,3.5
172,1.5358319,-0.4925871,-0.7544366,-0.38011524,-1.4242878,1.2176567,-1.5620865,0.27077693,0.4446455,1.7608916,0.4071464,0.23027045,0.4585543,-0.9364659,-1.6697781,1.4532592,14.5615246827,3.5
173,2.1195366,0.6369605,-0.7495675,-0.9005612,0.11860423,0.953987,-0.094478056,1.4819995,-0.17929493,2.3741035,1.5668885,0.8010811,-0.5377236,-0.18083736,-2.265526,2.8624074,14.5657935347,3.5
174,-0.6506368,1.817616,-1.1628108,0.4440243,0.38164032,1.1021017,-0.9378899,-0.15145913,0.39352548,3.1187758,-0.24035738,0.6633762,0.61059296,-0.61429524,-1.2513478,1.8747799,14.6373195432,3.5
175,-1.6220315,0.68040705,-0.69528645,1.1679407,-0.10363154,0.14400403,-1.4821447,1.1721733,1.2062244,1.0188601,-1.4563948,-0.016008975,0.66030604,-0.13488308,-0.96466774,0.3859965,14.6741004211,3.5
176,-0.018386392,1.093541,-0.60997635,-0.20143613,-0.4278428,1.1769989,0.3964124,-0.6179353,0.41815475,1.2811252,0.882976,-0.7599607,-0.51225716,-0.35082063,-1.6833651,1.1778258,14.7770468698,3.5
177,0.7221119,-0.42041633,-0.5435917,0.44039652,0.21110982,0.23607658,0.11643821,0.07654999,0.2843826,1.1228637,0.16057186,0.51816,1.0013064,-0.6354833,-0.9749544,1.008826,14.7926547913,3.5
178,-0.70006585,0.0066035828,0.27644023,0.28592375,-0.6251422,0.38572717,-0.7240613,0.45344874,1.0906179,0.31442562,-0.63343483,0.032584175,0.9585798,-0.0790855,-0.39480764,0.5989149,14.7223253803,3.5
179,0.49509898,1.064225,-1.1978703,1.2264594,0.39927787,-0.24163769,-1.2632161,1.7758375,0.6813854,0.97322935,-0.317633,-0.2965955,0.4554409,-0.14673379,-1.2893715,1.5582563,14.8573066085,3.5
180,-0.6893212,0.000830792,-0.21584399,0.82766175,-0.3055035,0.2985018,-0.0389944,0.94370395,0.46784347,0.9526691,0.097677656,-0.300656,0.4554067,0.1467541,-1.3980733,1.1097757,14.952550295,3.5
181,1.6609634,2.1682165,-1.3600755,-0.34804434,-0.1610088,1.5378532,0.01532206,0.083883345,0.45005473,2.0416028,1.5468975,0.2511858,-0.30874625,-0.7042451,-2.6510067,2.549133,14.6879116372,3.5
182,0.21371858,0.9926561,-0.39938748,-0.9029603,-1.0371232,0.01173302,-0.9184271,0.20453489,1.2179718,0.7380711,-0.077576585,0.49298057,1.0788763,-0.8508266,-1.0834591,0.7629542,14.6756675594,3.5
183,-0.919038,0.32807067,0.17306231,0.2118155,-0.6117928,0.35413286,0.33768013,1.3451525,1.3239903,1.0959693,-0.15889154,0.5939905,1.6249685,0.784981,-0.5782444,-0.26718867,14.7479393659,3.5
184,-0.74884623,0.29415378,-0.21457386,-0.2698439,-1.0807031,-0.04168479,-0.34920228,-0.87843555,0.004689847,2.1458325,0.09335444,0.32135448,-0.09056959,-1.1969056,-1.8434538,1.1940527,14.7789992801,3.5
185,-1.0233694,0.3855648,0.16912031,-0.14780176,-0.2777339,-0.52070117,0.6978668,-1.2464787,1.3856696,0.63483256,-0.1390791,-0.27690712,-0.7790228,0.041830305,-0.14485322,0.7229215,14.9809244808,3.5
186,-0.6757523,-0.5854434,0.6198878,-0.17547435,-0.5494966,1.1443983,1.1146123,1.0154451,1.1937759,1.432822,-0.17286587,0.49347565,-0.24817686,1.0021753,0.31056085,0.5552488,14.9938983892,3.5
187,-1.3581524,-0.42072666,-0.24526298,-0.7174868,0.117965214,1.591969,0.32766387,-0.2415607,0.44589376,1.4983145,-0.47743192,-0.071991965,0.30107987,-0.066584565,-0.96623826,0.9905761,14.7080268455,3.5
188,-2.0968528,-0.2515564,1.4077553,0.98425424,-0.97483957,-0.8036672,0.8056784,0.21903355,1.1851116,-0.28484204,-1.1576376,0.44633242,0.58830273,-0.19422148,0.5494041,0.636188,15.5485833259,3.5
189,0.17749262,0.1839362,-0.07067974,-1.4150054,-0.86199117,-0.30942369,0.3579405,-0.89345443,2.1035733,-0.058526136,-0.36031267,0.1462404,0.5784229,-0.81136435,-1.3922949,1.2104989,15.2488691001,3.5
190,-0.07263945,1.0649918,-0.79055506,0.25965434,1.3455725,-0.71917796,0.57425535,1.1435984,0.9656062,1.2647516,0.18014695,-0.36463064,-0.1337621,0.283623,-0.697149,1.1240773,15.2173360473,3.5
191,-1.0698124,0.07692701,0.49099463,0.4993636,-1.0125113,-0.14159104,0.84391034,-0.9214838,2.256993,-0.89965606,-1.1280841,-0.023091484,-0.8627476,-0.6081029,-0.257859,0.7280328,15.3433922057,3.5
192,-0.60246235,0.45957357,-0.36696976,-1.1882143,0.39996004,0.45635167,0.7493119,0.44990677,0.97695017,1.1754879,-0.12669782,0.2027131,1.4661425,0.120343864,-0.22198224,0.5912178,15.4220635067,3.5
193,-0.56487054,0.5964408,-0.48409322,0.6547284,-0.7977704,0.58807665,-1.1675131,-0.05333577,1.493598,0.4167055,-0.21541853,0.5878176,1.3027425,0.8234627,-0.5351941,0.68159,15.1675290003,3.5
194,-2.9596744,0.2741437,0.98616713,0.4719819,-1.3588969,0.54708177,-0.12294788,0.36051592,2.0534382,-0.12051919,-1.0803355,0.20380746,0.2625015,1.3283929,-0.42424756,-0.26801214,15.2415377988,3.5
195,-1.7751805,0.60675,0.6952165,-0.74042535,-2.182705,-0.18860441,-0.40078366,1.0108587,2.395883,0.016918149,-1.7304167,0.33220196,0.3164515,0.63050205,-1.1448523,0.46843573,15.5256467135,3.5
196,-1.4952548,0.34453556,0.383673,0.4960872,-0.98015827,-0.08041028,-0.16724935,1.6523612,1.9165387,-0.11783564,-1.2962694,0.83852255,-0.18416135,0.14966229,-1.0017132,1.2472086,15.5849125622,3.5
197,4.768162,0.71616787,-2.1578834,-0.53191465,1.2986784,1.3727775,-0.44414276,1.2205396,-1.7242533,3.5942507,3.0083625,-0.28612557,1.016344,-1.3321053,-2.3586526,2.680524,15.419730136,3.5
198,1.4433591,1.513794,-0.48729017,0.5074299,-0.53159827,1.1646546,-0.34108898,0.41843128,0.77534753,1.1196983,1.6249642,-0.078623034,0.17345525,-0.30759743,-2.1478562,2.0578005,15.3070354778,3.5
199,-1.3070062,0.36438215,0.024781998,0.81813365,0.11397173,0.30641848,0.36784405,-0.959816,1.2646067,0.28018,-0.14156717,-0.7590455,-0.969945,0.96282315,-0.68567383,0.55778664,15.3100961412,3.5
200,0.8367805,0.17545211,-0.37665275,0.51790494,-0.08372367,0.3258788,-0.24838595,1.3159158,0.58752817,0.9664081,-0.1024972,0.43342307,-0.3850086,-0.49426985,-1.6469141,2.3485663,15.5388536631,3.5
201,0.80032706,0.09986391,-0.63418114,0.5403938,0.13548529,-0.7329696,0.2954407,0.6248649,0.43477893,0.5075035,0.056120437,1.006419,0.38396195,0.30051097,-0.6230729,1.4345626,15.3728664542,3.5
202,-1.6965692,0.94638354,-0.38450283,-0.20547512,-0.9367038,0.48149234,0.9569117,-0.7657709,2.1323044,-0.30264765,-1.6338925,0.14752503,-0.73283726,0.66359216,-0.08874641,0.30181766,15.3445689692,3.5
203,0.4155582,1.2357094,-0.6832197,-0.9912871,-0.8084955,1.3665483,0.19453867,0.21519385,1.2883302,1.103585,0.2426703,-0.4721082,0.6804762,-0.66721284,-1.472703,0.80258554,15.4913129676,3.5
204,-0.28261614,0.6623916,0.094237074,0.9276402,-0.7928727,-0.5892995,-0.2662503,-0.4042863,1.4078145,-0.36163157,0.3353821,-0.23066017,-0.51981354,-0.3209094,-0.84804654,0.79474074,15.5368671086,3.5
205,-0.49790534,0.5215507,-1.4154751,0.1178555,-0.3391705,0.7769358,-1.654357,1.0126019,0.7126063,1.4266433,-0.40766442,-0.47093943,0.764626,0.08671924,-0.83224636,0.29176185,15.1618476743,3.5
206,-1.5282055,-0.07259248,0.42635867,-0.2702604,-1.8726737,1.7275981,0.30513477,-0.10080586,1.7445687,0.66218567,-1.1793891,-0.022509161,-0.8575846,0.6497279,-1.2443337,0.1455628,15.2481573527,3.5
207,0.4079572,-0.36402985,-1.4847,-0.61558807,0.16472968,1.156036,-0.14243057,0.3024545,0.22752489,1.9277616,-0.6816862,0.21931343,0.58418614,0.24015042,-0.91606045,0.69786763,15.1671742186,3.5
208,-0.31197658,0.18849635,0.6245972,0.9065161,-1.4774455,-0.2366958,-0.08288282,0.44434568,2.0212162,-0.08516599,-0.41351983,0.79462576,0.1321276,-0.1977456,-0.6203827,0.6677446,15.40540051,3.5
209,-1.7083979,0.05508318,0.17747831,1.269691,0.05321448,0.09463252,0.5331952,0.31084532,1.4207661,0.12682219,-1.6091218,0.14758487,-0.33567384,-0.019352391,-0.05216753,1.1081845,15.6413633999,3.5
210,1.4986321,0.06532774,-0.8860105,0.35848373,-0.7285535,0.024547065,0.24643405,0.14299186,0.21895345,1.3134404,0.7896358,-0.13123226,-0.63089126,-0.078424,-2.1167696,1.0191196,15.3396976398,3.5
211,-1.5239314,0.307102,-0.28765187,-0.6292351,-1.1616718,0.6116904,-0.068558484,-1.430589,1.6797738,0.5134998,-0.727352,-0.23826368,0.04040678,0.9749262,-0.96398854,0.67759204,15.2344272064,3.5
212,-0.76514965,-0.63162214,0.9082307,-0.027205799,-0.8002881,-0.31216538,0.2834658,-0.34844416,2.0582235,-1.2682713,-0.2687971,-0.028454548,-0.28772125,0.044511802,-0.27010107,0.268421,15.5219366665,3.5
213,-1.184247,0.9293631,-0.23798643,-0.5479694,-1.256606,0.9312649,0.261273,0.3679735,2.0796356,-0.021234615,-1.0736536,-0.024828661,-0.05689569,-0.4014517,-0.18256858,0.5633688,15.4815121092,3.5
214,-0.24137107,0.3694886,-0.44303685,0.10245411,-0.58027244,0.090258,0.4481468,0.4986352,1.28698,0.43088046,-0.70552844,0.15182242,0.38094312,0.18006845,-0.47791773,0.8576635,15.459410539,3.5
215,-0.6054668,-0.569175,0.69529057,-0.3547815,-0.86731595,-0.071415186,0.31200165,0.5374125,2.3994713,-0.8620432,-0.8164718,0.6709639,-0.06778438,0.079423055,-0.72567093,0.15501563,15.4145838103,3.5
216,-1.9676403,0.51574737,0.2873658,0.22525229,-0.23803414,0.043005243,-0.3747479,0.50969106,1.9054092,0.12820464,-1.3808599,-0.025512971,-0.22757618,0.7294986,-0.9366853,1.4840511,15.6047784378,3.5
217,-0.1520411,0.7125003,0.24248801,-0.089377895,-1.0699282,0.6031695,0.68278056,-0.43646693,0.3923703,0.3648399,1.1240464,0.46567434,-0.36683,-0.6597071,-0.97211784,1.6793742,15.4794097901,3.5
218,-1.3204887,0.28853133,-0.32859284,0.18699244,-1.8759189,0.2560429,0.39475918,0.53335387,0.9029871,0.13680099,-0.66103494,0.65305614,-0.17986389,0.47741452,-0.26153138,-0.26243174,15.1902515705,3.5
219,-2.1579938,-0.13565598,0.016634263,-0.7506616,-0.4247478,0.40317807,0.4995168,-0.7490587,0.7513629,0.63350403,-0.60587424,-0.21085608,-0.12821656,-0.59107393,0.018122664,0.74158007,15.583017733,3.5
220,-1.7125605,-0.24926373,1.3512483,0.32343718,-0.81997687,0.84605676,-0.47275364,1.0200094,2.3366854,0.4410627,-0.537333,0.012990882,0.26009455,1.5287278,0.35435304,0.004577504,15.4104776953,3.5
221,-2.5832791,0.5502947,0.24931256,-0.8714599,-0.65257144,0.7080222,0.8917636,0.2877622,0.6427975,-0.3681486,0.22451882,-0.4997539,0.5672152,0.7048866,-0.37141055,0.1869652,15.4318839068,3.5
222,-1.4257528,1.6857525,-0.029732417,-0.9879091,-1.0644468,-0.44997054,0.043866627,-0.7256063,1.7283293,-0.5499007,-0.3387607,0.10277217,0.5453449,-0.7140593,-0.49435246,0.9934015,15.7243617416,3.5
223,-1.0811962,0.18893228,-0.7911746,-0.39073926,-1.1656209,-1.0043255,-0.86206925,-0.43067846,0.49154955,-0.35421455,-0.45087248,-0.39934576,0.56391585,0.61233896,-0.33458593,0.48010808,15.3435252355,3.5
224,-2.1326256,-1.1107978,0.71011496,0.4635486,-1.1784402,0.47962183,0.46248674,-0.21557893,0.8886429,0.14559048,-0.87637323,0.64554614,-0.8035121,0.8373714,-0.06506286,0.042208463,15.1683118608,3.5
225,-0.21299279,0.5914144,0.15248884,0.7503174,-1.0995659,-0.23092614,-0.23998451,0.8569423,1.6241891,-0.029435458,-0.49255243,-0.6307278,-0.74160415,0.34826973,-0.48162413,0.8978736,15.5872487968,3.5
226,-0.94136995,-0.65147835,0.43208,-0.11935207,-1.2161318,1.4236642,0.3482107,0.22821994,1.362519,0.47662875,-0.40716487,0.5281732,-0.26283896,0.7774449,-1.114751,0.57552475,15.2528345573,3.5
227,1.1237209,1.1006857,-1.3242604,0.06866393,0.19924189,0.10713533,0.029559122,0.30863243,0.3585174,1.770924,0.20173132,0.2343092,-0.6095046,0.006536379,-1.5008122,2.0843408,15.4256303496,3.5
228,-3.2326057,0.24987444,0.043711916,-0.21720299,-1.8207471,0.89588666,0.21873048,-0.93045443,0.9724896,0.34922424,-1.8679972,0.3560089,-0.055834163,0.25510255,-0.0038786153,-0.2168743,15.2320980713,3.5
229,0.40085584,0.9183396,1.0131944,-0.32322997,-0.6101253,-0.80662465,0.98582995,0.4427204,1.0183057,0.08877118,1.1759869,0.025244417,-0.35191283,-0.53069115,-0.6330569,1.9679142,15.7604551478,3.5
230,-2.7502453,0.088902876,1.3671821,0.25311697,-1.4940125,-0.55185187,0.35047805,-0.008016136,1.3295118,0.26352686,-1.3135753,1.1705984,-0.015481349,0.1103976,-0.04539874,0.94878864,15.5495742083,3.5
231,-2.4356112,0.009055351,0.90042824,0.63905925,-1.894842,0.100480855,-0.7037496,-0.47684577,2.2052088,-0.051435277,-1.7193766,0.9608581,0.59460175,-0.9339814,-0.6081662,0.3707949,15.4875670384,3.5
232,0.046475597,-0.7357147,-0.1773739,-0.37672448,-1.132077,0.12235314,0.32539895,0.52586925,0.8709042,-0.056410953,-0.3266813,-0.6750479,-0.07527825,0.23282225,-0.5155819,0.5763099,15.3259817967,3.5
233,-2.7484968,-0.66298866,0.5906071,0.92618895,-1.4617542,-0.01267781,0.006623123,1.2054038,1.3754355,-0.3701288,-1.1676555,0.13976231,-0.073951766,1.3274485,0.3926241,-0.1580144,15.2383197536,3.5
234,-0.5853915,0.43474463,-0.173151,-0.2707679,-1.5074588,0.5217165,-0.68496823,0.79264784,1.3952808,1.1383848,0.099699534,0.30708298,0.65912926,1.4955766,-0.5079118,0.23256473,15.172068165,3.5
235,-0.19859241,0.9380354,-0.27204606,1.0231568,-0.481613,0.25963038,-0.1825481,0.5260203,0.9980671,0.9064339,-1.0604463,0.30518186,0.43904617,-0.21399914,-1.0110846,1.6874957,15.588358466,3.5
236,-0.25520673,-0.28614664,0.07838775,-0.54233724,-1.0074514,-0.9411703,0.34324205,-0.414904,0.747877,0.7118985,-0.5120186,0.9005294,0.021896655,-0.59138167,-1.0148447,1.4430326,15.5105640829,3.5
237,-1.1074651,0.03958312,0.22917928,1.0663744,-0.9749142,0.62221754,-0.52012694,1.2427067,0.8314207,0.83072007,-0.2945066,-0.10725057,-1.4476688,-0.042311378,-1.7662647,1.5885336,15.4416976151,3.5
238,-0.34032965,-0.0042864676,0.40525287,-0.1844324,-0.85289687,0.11996812,-0.13290402,-0.45224342,1.1408948,0.006113103,0.22965564,-0.39020398,-0.35786062,-0.24371299,-1.240923,0.6218712,15.4833421571,3.5
