,0_fraction,1_fraction,blockiness,interaction_parameter,lamellar_period
446,0.5,0.5,0.125,1.0,15.6946769731
447,0.65625,0.34375,0.030303030303030276,1.0,15.9772964629
448,0.40625,0.59375,0.611336032388664,1.0,15.917792339
449,0.28125,0.71875,0.6908212560386474,1.0,15.4507631305
450,0.46875,0.53125,0.37254901960784303,1.0,15.8771763972
451,0.53125,0.46875,0.6235294117647059,1.0,15.8052735033
452,0.6875,0.3125,0.2727272727272727,1.0,16.1619149217
453,0.6875,0.3125,0.5636363636363636,1.0,15.8647763497
454,0.3125,0.6875,-0.16363636363636366,1.0,15.4878858209
455,0.59375,0.40625,0.7408906882591093,1.0,16.95264204
456,0.5625,0.4375,0.23809523809523805,1.0,15.8535998875
457,0.21875,0.78125,0.45142857142857135,1.0,15.3410541603
458,0.6875,0.3125,0.12727272727272734,1.0,16.1374269188
459,0.5,0.5,0.375,1.0,15.696679831
460,0.71875,0.28125,0.3816425120772947,1.0,16.0254661257
461,0.34375,0.65625,0.16883116883116886,1.0,15.5494511077
462,0.5625,0.4375,0.23809523809523805,1.0,15.6950600799
463,0.5625,0.4375,0.4920634920634921,1.0,15.6829298273
464,0.28125,0.71875,0.536231884057971,1.0,15.395103799
465,0.75,0.25,0.6666666666666666,1.0,16.2751975675
466,0.5625,0.4375,0.23809523809523805,1.0,16.2080600605
467,0.28125,0.71875,0.22705314009661837,1.0,15.4436035135
468,0.625,0.375,0.19999999999999996,1.0,15.8981017742
469,0.3125,0.6875,0.2727272727272727,1.0,15.4398536867
470,0.5,0.5,0.375,1.0,15.6844889263
471,0.5,0.5,0.125,1.0,15.7557628493
472,0.34375,0.65625,0.30735930735930733,1.0,15.5184761033
473,0.625,0.375,0.33333333333333326,1.0,15.899911601
474,0.46875,0.53125,0.4980392156862744,1.0,15.7142158111
475,0.5625,0.4375,0.6190476190476191,1.0,15.7624409928
476,0.46875,0.53125,0.37254901960784303,1.0,15.506633318
477,0.375,0.625,0.4666666666666667,1.0,15.5197913899
478,0.75,0.25,0.33333333333333337,1.0,15.9322295636
479,0.3125,0.6875,-0.01818181818181816,1.0,15.502562915
480,0.375,0.625,0.33333333333333337,1.0,15.5314697696
481,0.75,0.25,0.33333333333333337,1.0,16.1680089418
482,0.40625,0.59375,0.611336032388664,1.0,15.6266841363
483,0.3125,0.6875,0.2727272727272727,1.0,15.4661325151
484,0.5,0.5,0.375,1.0,15.6899301029
485,0.53125,0.46875,0.24705882352941178,1.0,15.7934320949
486,0.53125,0.46875,0.1215686274509804,1.0,15.7329546005
487,0.375,0.625,0.33333333333333337,1.0,15.4828564986
488,0.75,0.25,0.16666666666666663,1.0,16.1324155728
489,0.5,0.5,0.0,1.0,15.6567362421
490,0.375,0.625,0.19999999999999998,1.0,15.5630956239
491,0.59375,0.40625,0.22267206477732793,1.0,16.078028486
492,0.4375,0.5625,0.23809523809523814,1.0,15.5642717146
493,0.4375,0.5625,0.3650793650793651,1.0,15.5339297671
494,0.6875,0.3125,0.12727272727272734,1.0,16.1097323099
495,0.65625,0.34375,0.30735930735930733,1.0,15.9704594558
496,0.65625,0.34375,0.4458874458874459,1.0,16.1359818159
497,0.375,0.625,0.4666666666666667,1.0,15.4970056521
498,0.53125,0.46875,0.4980392156862745,1.0,15.8602186491
499,0.34375,0.65625,0.4458874458874459,1.0,15.5494061914
500,0.78125,0.21875,0.26857142857142857,1.0,16.1676440673
501,0.40625,0.59375,0.3522267206477734,1.0,15.5100761616
502,0.34375,0.65625,0.4458874458874459,1.0,15.4724845721
503,0.40625,0.59375,0.3522267206477734,1.0,15.6776347836
504,0.15625,0.84375,0.2888888888888889,1.0,15.3063492774
505,0.625,0.375,0.33333333333333326,1.0,16.2990023204
506,0.59375,0.40625,0.3522267206477733,1.0,15.8227466023
507,0.6875,0.3125,-0.018181818181818188,1.0,16.0611074693
508,0.4375,0.5625,0.4920634920634921,1.0,15.5409766681
509,0.40625,0.59375,0.3522267206477734,1.0,15.600061535
510,0.25,0.75,0.16666666666666666,1.0,15.4394578942
511,0.65625,0.34375,0.4458874458874459,1.0,16.017361566
512,0.78125,0.21875,0.6342857142857143,1.0,16.2229292394
513,0.65625,0.34375,0.5844155844155844,1.0,15.9909013324
514,0.15625,0.84375,0.5259259259259259,1.0,15.3460051215
515,0.6875,0.3125,0.8545454545454546,1.0,16.3279557286
516,0.28125,0.71875,0.6908212560386474,1.0,15.3845105692
517,0.25,0.75,0.6666666666666666,1.0,15.6440127827
518,0.53125,0.46875,0.8745098039215686,1.0,16.6440845577
519,0.03125,0.96875,-0.03225806451612903,1.0,15.3091265187
520,1.0,0.0,0.0,1.0,16.7232024136
521,0.1875,0.8125,0.7948717948717949,1.0,15.561211294
522,0.34375,0.65625,0.5844155844155845,1.0,15.580456362
523,0.625,0.375,0.7333333333333334,1.0,16.0619682657
524,0.25,0.75,0.5,1.0,15.682844374
525,0.71875,0.28125,0.5362318840579711,1.0,16.4076336275
526,0.96875,0.03125,-0.032258064516129004,1.0,16.5652349696
527,0.5625,0.4375,0.6190476190476191,1.0,15.564709071
528,0.75,0.25,0.6666666666666666,1.0,16.2875418276
529,0.09375,0.90625,0.264367816091954,1.0,15.3396773283
530,0.90625,0.09375,0.6321839080459771,1.0,16.2360260717
531,1.0,0.0,0.0,1.0,16.6937113804
532,0.25,0.75,0.5,1.0,15.6004611383
533,0.21875,0.78125,0.8171428571428571,1.0,15.8683118762
534,0.21875,0.78125,0.6342857142857142,1.0,15.5225291489
535,0.375,0.625,0.8666666666666666,1.0,16.6584072734
536,0.40625,0.59375,0.8704453441295548,1.0,16.3926235224
537,0.3125,0.6875,0.7090909090909091,1.0,15.3878365985
538,0.125,0.875,0.4285714285714286,1.0,15.3404653947
539,0.4375,0.5625,0.7460317460317459,1.0,15.5465206659
540,0.65625,0.34375,0.8614718614718614,1.0,15.7488702846
541,0.71875,0.28125,0.5362318840579711,1.0,15.8927514386
542,0.0625,0.9375,-0.06666666666666667,1.0,15.3152512959
543,0.65625,0.34375,0.7229437229437229,1.0,16.0432109945
544,0.5,0.5,0.625,1.0,15.8119108092
545,0.5625,0.4375,0.746031746031746,1.0,15.7657489383
546,0.75,0.25,0.8333333333333334,1.0,16.2376247399
547,0.21875,0.78125,0.45142857142857135,1.0,15.4064760349
548,0.8125,0.1875,0.7948717948717949,1.0,16.2882253706
549,0.5,0.5,0.75,1.0,16.7606113806
550,0.0,1.0,0.0,1.0,15.2871048346
551,0.25,0.75,0.8333333333333334,1.0,15.9158381244
552,0.5,0.5,0.875,1.0,17.1514141702
553,0.5625,0.4375,0.746031746031746,1.0,16.1227792824
554,0.59375,0.40625,0.7408906882591093,1.0,16.2986487187
555,0.34375,0.65625,0.722943722943723,1.0,15.6284292376
556,0.15625,0.84375,0.7629629629629631,1.0,15.4911521891
557,0.59375,0.40625,0.7408906882591093,1.0,15.6530902795
558,0.4375,0.5625,0.6190476190476191,1.0,15.5623329023
559,0.6875,0.3125,0.8545454545454546,1.0,15.9914661858
560,0.59375,0.40625,0.6113360323886639,1.0,15.6280778024
561,0.40625,0.59375,0.7408906882591093,1.0,15.7702904478
562,0.34375,0.65625,0.5844155844155845,1.0,15.5005739751
563,0.15625,0.84375,0.5259259259259259,1.0,15.313779906
564,0.625,0.375,0.7333333333333334,1.0,15.9768395372
565,0.21875,0.78125,0.45142857142857135,1.0,15.6334402
566,0.25,0.75,0.8333333333333334,1.0,15.9459896689
567,0.21875,0.78125,0.6342857142857142,1.0,15.4108255075
568,0.5625,0.4375,0.746031746031746,1.0,16.1106529955
569,0.5,0.5,0.875,1.0,15.8035725144
570,1.0,0.0,0.0,1.0,16.6849393489
571,0.46875,0.53125,0.7490196078431374,1.0,15.8630777861
572,0.46875,0.53125,0.8745098039215686,1.0,16.4094831685
573,0.46875,0.53125,0.7490196078431374,1.0,15.7845715041
574,0.40625,0.59375,0.7408906882591093,1.0,15.9974315104
575,0.5,0.5,0.75,1.0,16.9101762816
576,0.4375,0.5625,-0.2698412698412699,1.0,15.5653605318
577,0.5625,0.4375,0.11111111111111116,1.0,15.7825340673
578,0.40625,0.59375,-0.16599190283400805,1.0,15.5552571182
579,0.5625,0.4375,-0.2698412698412699,1.0,15.8255346569
580,0.65625,0.34375,0.16883116883116892,1.0,16.1640559249
581,0.6875,0.3125,-0.16363636363636372,1.0,16.0791521616
582,0.46875,0.53125,0.1215686274509804,1.0,15.5773886659
583,0.59375,0.40625,0.22267206477732793,1.0,15.8171234943
584,0.3125,0.6875,-0.01818181818181816,1.0,15.5892724306
585,0.625,0.375,0.19999999999999996,1.0,15.7627032157
586,0.5625,0.4375,0.365079365079365,1.0,15.7675202941
587,0.5625,0.4375,0.365079365079365,1.0,15.7028592055
588,0.59375,0.40625,-0.036437246963562764,1.0,15.8088036082
589,0.375,0.625,0.06666666666666674,1.0,15.4928163998
590,0.53125,0.46875,0.1215686274509804,1.0,15.7665466152
591,0.53125,0.46875,-0.0039215686274509665,1.0,15.8042359625
592,0.5625,0.4375,-0.2698412698412699,1.0,15.8561761615
593,0.5,0.5,0.0,1.0,15.6011016478
594,0.375,0.625,-0.06666666666666674,1.0,15.4736642114
595,0.53125,0.46875,-0.12941176470588234,1.0,15.7148687129
596,0.4375,0.5625,0.11111111111111113,1.0,15.6479863833
597,0.53125,0.46875,0.1215686274509804,1.0,15.8196470858
598,0.34375,0.65625,-0.10822510822510822,1.0,15.5268856864
599,0.46875,0.53125,-0.0039215686274509665,1.0,15.6435026974
600,0.46875,0.53125,0.1215686274509804,1.0,15.5651689222
601,0.53125,0.46875,-0.12941176470588234,1.0,15.7642417996
602,0.46875,0.53125,-0.0039215686274509665,1.0,15.620700828
603,0.4375,0.5625,-0.14285714285714282,1.0,15.5668402915
604,0.375,0.625,-0.06666666666666674,1.0,15.5237330193
605,0.46875,0.53125,-0.0039215686274509665,1.0,15.7593528227
606,0.59375,0.40625,0.09311740890688255,1.0,15.7266090492
607,0.5625,0.4375,0.11111111111111116,1.0,15.7460558039
608,0.46875,0.53125,-0.12941176470588234,1.0,15.6119201054
609,0.375,0.625,-0.33333333333333337,1.0,15.4729233748
610,0.5,0.5,0.25,1.0,15.6725115083
611,0.46875,0.53125,-0.0039215686274509665,1.0,15.6004338628
612,0.625,0.375,-0.19999999999999996,1.0,15.9126375928
613,0.5625,0.4375,-0.1428571428571429,1.0,15.7758455207
614,0.53125,0.46875,-0.0039215686274509665,1.0,15.7568602029
615,0.5625,0.4375,0.11111111111111116,1.0,15.7898746334
616,0.4375,0.5625,-0.015873015873015872,1.0,15.6097316629
617,0.5,0.5,-0.125,1.0,15.6670025311
618,0.59375,0.40625,-0.036437246963562764,1.0,15.8135036649
619,0.625,0.375,0.19999999999999996,1.0,15.9167367028
620,0.53125,0.46875,-0.38039215686274497,1.0,15.8581934563
621,0.40625,0.59375,0.09311740890688258,1.0,15.4829679377
622,0.375,0.625,-0.06666666666666674,1.0,15.5757727554
623,0.4375,0.5625,-0.14285714285714282,1.0,15.5541242998
624,0.46875,0.53125,-0.0039215686274509665,1.0,15.6567993743
625,0.40625,0.59375,0.09311740890688258,1.0,15.5420276919
626,0.4375,0.5625,-0.39682539682539686,1.0,15.7140693736
627,0.46875,0.53125,0.1215686274509804,1.0,15.7181977049
628,0.46875,0.53125,-0.12941176470588234,1.0,15.6223446966
629,0.4375,0.5625,0.11111111111111113,1.0,15.6383324745
630,0.5625,0.4375,-0.015873015873015844,1.0,15.7941854038
631,0.46875,0.53125,-0.12941176470588234,1.0,15.6427741129
632,0.53125,0.46875,-0.6313725490196078,1.0,15.7176326594
633,0.5,0.5,-0.125,1.0,15.6486861048
634,0.4375,0.5625,-0.14285714285714282,1.0,15.5679828372
635,0.46875,0.53125,0.2470588235294117,1.0,15.8198193532
636,0.5,0.5,-0.25,1.0,15.7080424933
637,0.46875,0.53125,0.37254901960784303,1.0,15.6180174466
638,0.5625,0.4375,-0.015873015873015844,1.0,15.8012099249
639,0.4375,0.5625,-0.14285714285714282,1.0,15.6342971155
640,0.5625,0.4375,0.365079365079365,1.0,16.5259174246
641,0.5,0.5,0.25,1.0,15.8541232479
642,0.40625,0.59375,0.22267206477732793,1.0,15.6325602107
643,0.75,0.25,0.33333333333333337,1.0,16.1290146499
644,0.5,0.5,0.25,1.0,15.8032913219
645,0.40625,0.59375,0.611336032388664,1.0,15.5793419878
646,0.53125,0.46875,0.1215686274509804,1.0,15.7070511596
647,0.53125,0.46875,0.4980392156862745,1.0,15.7662682793
648,0.65625,0.34375,0.16883116883116892,1.0,16.0265131726
649,0.53125,0.46875,0.1215686274509804,1.0,15.9181533009
650,0.65625,0.34375,0.4458874458874459,1.0,16.1111690872
651,0.53125,0.46875,0.37254901960784326,1.0,15.6415970067
652,0.75,0.25,0.33333333333333337,1.0,16.1576781113
653,0.34375,0.65625,0.30735930735930733,1.0,15.5328922096
654,0.40625,0.59375,0.3522267206477734,1.0,15.5818094239
655,0.34375,0.65625,0.16883116883116886,1.0,15.6506897474
656,0.4375,0.5625,0.3650793650793651,1.0,15.7276550313
657,0.46875,0.53125,0.37254901960784303,1.0,15.7405497654
658,0.375,0.625,0.4666666666666667,1.0,15.52796875
659,0.5625,0.4375,0.365079365079365,1.0,15.8377567179
660,0.4375,0.5625,0.4920634920634921,1.0,15.6716069745
661,0.75,0.25,0.0,1.0,16.1331802575
662,0.40625,0.59375,0.3522267206477734,1.0,15.7605155243
663,0.375,0.625,0.6,1.0,15.8203267443
664,0.5625,0.4375,0.365079365079365,1.0,15.770922906
665,0.46875,0.53125,0.2470588235294117,1.0,15.7368088468
666,0.53125,0.46875,0.4980392156862745,1.0,15.6181477629
667,0.71875,0.28125,0.3816425120772947,1.0,16.0405417352
668,0.40625,0.59375,0.09311740890688258,1.0,15.5218126864
669,0.65625,0.34375,0.4458874458874459,1.0,16.0109727059
670,0.5625,0.4375,0.4920634920634921,1.0,16.2457862713
671,0.4375,0.5625,0.3650793650793651,1.0,15.6558153284
672,0.4375,0.5625,-0.14285714285714282,1.0,15.7824177711
673,0.625,0.375,0.4666666666666668,1.0,15.8725401853
674,0.78125,0.21875,0.08571428571428574,1.0,16.1322637653
675,0.5,0.5,0.625,1.0,15.7217134475
676,0.34375,0.65625,0.4458874458874459,1.0,15.5156002144
677,0.5,0.5,0.5,1.0,15.6354038583
678,0.4375,0.5625,0.11111111111111113,1.0,15.6172285806
679,0.65625,0.34375,0.30735930735930733,1.0,15.9277879807
680,0.21875,0.78125,0.45142857142857135,1.0,15.4740185038
681,0.34375,0.65625,0.4458874458874459,1.0,15.5110102697
682,0.625,0.375,0.19999999999999996,1.0,15.8543673047
683,0.625,0.375,0.33333333333333326,1.0,15.8533296651
684,0.40625,0.59375,0.22267206477732793,1.0,15.6956217717
685,0.46875,0.53125,0.37254901960784303,1.0,15.5923228597
686,0.375,0.625,0.19999999999999998,1.0,15.5139901967
687,0.375,0.625,0.19999999999999998,1.0,15.5786746017
688,0.40625,0.59375,0.611336032388664,1.0,15.7094792415
689,0.5625,0.4375,0.23809523809523805,1.0,15.7131287221
690,0.3125,0.6875,0.4181818181818181,1.0,15.4636882227
691,0.78125,0.21875,0.08571428571428574,1.0,16.2004525143
692,0.53125,0.46875,0.37254901960784326,1.0,15.747046831
693,0.5625,0.4375,0.4920634920634921,1.0,16.0873716592
694,0.46875,0.53125,0.37254901960784303,1.0,15.6919183635
695,0.46875,0.53125,0.6235294117647059,1.0,15.6415587575
696,0.8125,0.1875,-0.23076923076923073,1.0,16.2959585542
697,0.65625,0.34375,0.30735930735930733,1.0,16.0004409236
698,0.84375,0.15625,0.051851851851851816,1.0,16.3147419587
699,0.40625,0.59375,0.22267206477732793,1.0,15.8394035628
700,0.5,0.5,0.5,1.0,16.1771504071
701,0.5,0.5,0.125,1.0,15.7193807323
702,0.75,0.25,0.0,1.0,16.1504321282
703,0.3125,0.6875,0.12727272727272734,1.0,15.4823441895
704,0.5,0.5,0.75,1.0,16.3113665751
705,0.53125,0.46875,0.7490196078431373,1.0,16.0171837989
706,0.9375,0.0625,0.4666666666666667,1.0,16.5539260006
707,0.625,0.375,0.8666666666666666,1.0,16.0081067797
708,0.875,0.125,0.7142857142857143,1.0,16.8578364064
709,0.53125,0.46875,0.8745098039215686,1.0,16.6608161818
710,0.25,0.75,0.8333333333333334,1.0,15.3644361441
711,0.40625,0.59375,0.48178137651821856,1.0,15.8579136547
712,0.75,0.25,0.8333333333333334,1.0,16.4334220462
713,0.40625,0.59375,0.8704453441295548,1.0,16.8293325653
714,0.09375,0.90625,0.264367816091954,1.0,15.3901199034
715,0.21875,0.78125,0.6342857142857142,1.0,15.5978715084
716,0.5,0.5,0.625,1.0,15.8995765167
717,0.375,0.625,0.8666666666666666,1.0,15.7351848131
718,0.78125,0.21875,0.8171428571428572,1.0,16.1971657364
719,0.78125,0.21875,0.6342857142857143,1.0,16.1391713654
720,0.5625,0.4375,0.873015873015873,1.0,16.774359711
721,0.03125,0.96875,-0.03225806451612903,1.0,15.3046920505
722,0.34375,0.65625,0.8614718614718614,1.0,16.0268677692
723,0.34375,0.65625,0.8614718614718614,1.0,15.6499094091
724,0.4375,0.5625,0.873015873015873,1.0,16.2945344846
725,0.46875,0.53125,0.7490196078431374,1.0,15.6935383092
726,0.53125,0.46875,0.8745098039215686,1.0,16.8225632642
727,0.3125,0.6875,0.7090909090909091,1.0,15.501738605
728,0.65625,0.34375,0.5844155844155844,1.0,15.9646306272
729,0.65625,0.34375,0.4458874458874459,1.0,15.9681575183
730,0.84375,0.15625,0.762962962962963,1.0,16.9047828726
731,1.0,0.0,0.0,1.0,16.7123519888
732,0.59375,0.40625,0.7408906882591093,1.0,16.9250060658
733,0.53125,0.46875,0.6235294117647059,1.0,15.8296785445
734,0.71875,0.28125,0.8454106280193237,1.0,16.0316866991
735,0.1875,0.8125,0.5897435897435898,1.0,15.7571824249
736,0.6875,0.3125,0.7090909090909091,1.0,15.9016473514
737,0.15625,0.84375,0.7629629629629631,1.0,15.6822481759
738,0.34375,0.65625,0.5844155844155845,1.0,15.6669884157
739,0.40625,0.59375,0.7408906882591093,1.0,16.2143671835
740,0.5,0.5,0.875,1.0,16.1554618124
741,0.6875,0.3125,0.5636363636363636,1.0,16.0692845105
742,0.90625,0.09375,0.6321839080459771,1.0,16.551535551
743,0.625,0.375,0.6,1.0,15.9112940604
744,0.40625,0.59375,0.48178137651821856,1.0,15.7604990781
745,0.65625,0.34375,0.30735930735930733,1.0,15.8718046954
746,0.28125,0.71875,0.8454106280193237,1.0,16.1036029316
747,0.28125,0.71875,0.536231884057971,1.0,15.7203441892
748,0.53125,0.46875,0.8745098039215686,1.0,16.8649344096
749,0.4375,0.5625,0.873015873015873,1.0,15.5536573805
750,0.46875,0.53125,0.8745098039215686,1.0,15.5859486924
751,0.59375,0.40625,0.6113360323886639,1.0,15.9691218082
752,0.21875,0.78125,0.8171428571428571,1.0,15.9420137551
753,0.53125,0.46875,0.8745098039215686,1.0,17.1884399117
754,0.4375,0.5625,0.7460317460317459,1.0,15.7713962057
755,0.84375,0.15625,0.5259259259259259,1.0,16.3733151963
756,0.59375,0.40625,0.6113360323886639,1.0,16.2644743847
757,0.53125,0.46875,0.8745098039215686,1.0,16.1090406663
758,0.5,0.5,0.75,1.0,15.6776750909
759,0.46875,0.53125,0.8745098039215686,1.0,16.5978501902
760,0.65625,0.34375,0.7229437229437229,1.0,16.6557298947
761,1.0,0.0,0.0,1.0,16.7292550797
762,0.125,0.875,0.7142857142857143,1.0,15.4681171841
763,0.5,0.5,0.75,1.0,15.5460924504
764,0.75,0.25,0.6666666666666666,1.0,16.168195199
765,0.90625,0.09375,0.6321839080459771,1.0,16.6549984809
766,0.8125,0.1875,0.7948717948717949,1.0,16.2941695895
767,0.75,0.25,0.6666666666666666,1.0,15.9950040955
