,0_fraction,1_fraction,blockiness,interaction_parameter,lamellar_period
445,0.375,0.625,-0.06666666666666674,3.5,15.1221412245
446,0.5,0.5,-0.25,3.5,15.1848602483
447,0.40625,0.59375,-0.4251012145748988,3.5,15.0479466604
448,0.4375,0.5625,0.3650793650793651,3.5,15.0698534684
449,0.53125,0.46875,0.37254901960784326,3.5,15.5403768613
450,0.34375,0.65625,0.30735930735930733,3.5,15.2264317298
451,0.375,0.625,0.33333333333333337,3.5,15.2927175617
452,0.46875,0.53125,0.6235294117647059,3.5,17.6128267726
453,0.59375,0.40625,0.3522267206477733,3.5,15.7609485008
454,0.40625,0.59375,0.48178137651821856,3.5,15.2762447551
455,0.59375,0.40625,0.22267206477732793,3.5,15.4410325528
456,0.8125,0.1875,0.3846153846153846,3.5,15.9453597898
457,0.46875,0.53125,0.1215686274509804,3.5,15.1035623961
458,0.40625,0.59375,0.22267206477732793,3.5,15.1820982752
459,0.4375,0.5625,0.6190476190476191,3.5,17.1638486657
460,0.28125,0.71875,0.3816425120772947,3.5,14.9867115337
461,0.65625,0.34375,0.4458874458874459,3.5,15.9408443873
462,0.34375,0.65625,0.4458874458874459,3.5,14.9955448856
463,0.34375,0.65625,0.4458874458874459,3.5,15.6277613359
464,0.40625,0.59375,0.22267206477732793,3.5,15.0382990356
465,0.46875,0.53125,0.1215686274509804,3.5,15.1138079868
466,0.65625,0.34375,0.5844155844155844,3.5,15.8160260159
467,0.46875,0.53125,0.37254901960784303,3.5,15.2480351113
468,0.46875,0.53125,0.4980392156862744,3.5,15.3496150249
469,0.125,0.875,0.14285714285714288,3.5,15.0777064757
470,0.3125,0.6875,0.2727272727272727,3.5,15.020126106
471,0.5625,0.4375,0.4920634920634921,3.5,15.4030494482
472,0.34375,0.65625,0.30735930735930733,3.5,15.5833898788
473,0.3125,0.6875,0.4181818181818181,3.5,16.0285892646
474,0.3125,0.6875,0.4181818181818181,3.5,15.0279406834
475,0.4375,0.5625,0.4920634920634921,3.5,15.3899721176
476,0.34375,0.65625,0.16883116883116886,3.5,15.0963867617
477,0.46875,0.53125,0.37254901960784303,3.5,15.1554664432
478,0.625,0.375,0.33333333333333326,3.5,15.3422369901
479,0.28125,0.71875,0.536231884057971,3.5,15.6918322556
480,0.375,0.625,0.6,3.5,15.4078174299
481,0.34375,0.65625,0.30735930735930733,3.5,15.0546973984
482,0.375,0.625,0.33333333333333337,3.5,15.0694758985
483,0.4375,0.5625,0.3650793650793651,3.5,15.4642636934
484,0.4375,0.5625,0.11111111111111113,3.5,15.8208625206
485,0.5,0.5,0.25,3.5,15.2186997102
486,0.625,0.375,0.33333333333333326,3.5,15.4817969362
487,0.625,0.375,0.8666666666666666,3.5,16.193719139
488,0.6875,0.3125,0.4181818181818182,3.5,15.5934861476
489,0.40625,0.59375,0.3522267206477734,3.5,15.0859202332
490,0.5625,0.4375,0.11111111111111116,3.5,15.786177711
491,0.34375,0.65625,0.30735930735930733,3.5,15.1288973075
492,0.53125,0.46875,0.37254901960784326,3.5,15.3681318836
493,0.625,0.375,0.6,3.5,16.7158977717
494,0.5,0.5,0.5,3.5,15.9818541924
495,0.4375,0.5625,0.23809523809523814,3.5,15.1619302256
496,0.53125,0.46875,0.1215686274509804,3.5,15.2366282146
497,0.3125,0.6875,0.4181818181818181,3.5,14.9946565899
498,0.625,0.375,0.06666666666666665,3.5,15.4246771737
499,0.375,0.625,0.06666666666666674,3.5,15.1533778261
500,0.5625,0.4375,0.365079365079365,3.5,15.3331889476
501,0.34375,0.65625,0.16883116883116886,3.5,14.9737156762
502,0.625,0.375,0.19999999999999996,3.5,16.1206032035
503,0.625,0.375,0.33333333333333326,3.5,15.8162996287
504,0.59375,0.40625,0.48178137651821856,3.5,15.7965520784
505,0.46875,0.53125,0.2470588235294117,3.5,15.1368959126
506,0.375,0.625,0.19999999999999998,3.5,14.9969299702
507,0.71875,0.28125,0.6908212560386473,3.5,15.6958510086
508,0.59375,0.40625,0.3522267206477733,3.5,15.1665940936
509,0.28125,0.71875,0.536231884057971,3.5,15.1686323959
510,0.6875,0.3125,0.12727272727272734,3.5,15.5984933055
511,0.40625,0.59375,0.3522267206477734,3.5,16.165172378
512,0.65625,0.34375,0.8614718614718614,3.5,18.0323497306
513,0.65625,0.34375,0.8614718614718614,3.5,16.0469791173
514,0.875,0.125,0.1428571428571429,3.5,15.9690947875
515,0.5625,0.4375,0.873015873015873,3.5,17.9600159878
516,0.34375,0.65625,0.8614718614718614,3.5,16.7513276402
517,0.8125,0.1875,0.5897435897435899,3.5,15.950010901
518,0.0,1.0,0.0,3.5,15.2875022038
519,0.75,0.25,0.6666666666666666,3.5,16.2004612297
520,0.8125,0.1875,0.5897435897435899,3.5,16.5200589333
521,0.3125,0.6875,0.7090909090909091,3.5,15.2525345376
522,0.40625,0.59375,0.7408906882591093,3.5,15.6734925592
523,0.15625,0.84375,0.5259259259259259,3.5,15.1040742428
524,0.34375,0.65625,0.8614718614718614,3.5,17.4131763315
525,0.9375,0.0625,0.4666666666666667,3.5,16.3759785474
526,0.6875,0.3125,0.7090909090909091,3.5,16.7960276481
527,0.3125,0.6875,0.8545454545454546,3.5,17.2352979693
528,0.15625,0.84375,0.5259259259259259,3.5,15.6855815915
529,0.78125,0.21875,0.8171428571428572,3.5,17.4743217408
530,0.4375,0.5625,0.7460317460317459,3.5,15.7603592945
531,0.4375,0.5625,0.873015873015873,3.5,14.9354463967
532,0.28125,0.71875,0.536231884057971,3.5,15.184875849
533,0.78125,0.21875,0.6342857142857143,3.5,15.8199039927
534,0.59375,0.40625,0.7408906882591093,3.5,15.5879112998
535,0.0,1.0,0.0,3.5,15.2919110162
536,1.0,0.0,0.0,3.5,16.7129330715
537,0.5625,0.4375,0.746031746031746,3.5,15.5457278924
538,0.46875,0.53125,0.6235294117647059,3.5,16.4199189388
539,0.625,0.375,0.4666666666666668,3.5,15.7536935401
540,0.5625,0.4375,0.6190476190476191,3.5,16.7601017813
541,0.8125,0.1875,0.5897435897435899,3.5,15.9545902134
542,0.5625,0.4375,0.746031746031746,3.5,15.6299658187
543,0.4375,0.5625,0.873015873015873,3.5,18.3128021358
544,0.4375,0.5625,0.7460317460317459,3.5,15.2950176357
545,0.40625,0.59375,0.611336032388664,3.5,16.0970466215
546,0.625,0.375,0.6,3.5,15.9979428009
547,0.78125,0.21875,0.8171428571428572,3.5,16.3733753114
548,0.40625,0.59375,0.7408906882591093,3.5,14.9772964965
549,0.5625,0.4375,0.746031746031746,3.5,15.4789712008
550,0.3125,0.6875,0.8545454545454546,3.5,17.465465895
551,0.6875,0.3125,0.7090909090909091,3.5,15.7208582178
552,0.8125,0.1875,0.5897435897435899,3.5,15.9875819411
553,0.71875,0.28125,0.6908212560386473,3.5,16.1879771778
554,0.4375,0.5625,0.873015873015873,3.5,18.376487557
555,0.53125,0.46875,0.8745098039215686,3.5,15.8736370392
556,0.21875,0.78125,0.8171428571428571,3.5,16.5353369409
557,0.5625,0.4375,0.746031746031746,3.5,15.5308406184
558,0.6875,0.3125,0.5636363636363636,3.5,15.6225736058
559,0.09375,0.90625,0.264367816091954,3.5,15.1022685998
560,0.625,0.375,0.6,3.5,17.3451721572
561,0.9375,0.0625,0.4666666666666667,3.5,16.8062047147
562,0.21875,0.78125,0.26857142857142857,3.5,15.0989031375
563,0.4375,0.5625,0.6190476190476191,3.5,15.1303177038
564,0.46875,0.53125,0.7490196078431374,3.5,15.7784093724
565,0.375,0.625,0.4666666666666667,3.5,15.3545703651
566,0.59375,0.40625,0.7408906882591093,3.5,17.7519212347
567,0.21875,0.78125,0.6342857142857142,3.5,15.2945641016
568,0.5625,0.4375,0.746031746031746,3.5,17.1068819454
569,0.3125,0.6875,0.7090909090909091,3.5,15.5903626955
570,0.5,0.5,0.875,3.5,18.574337167
571,0.625,0.375,0.8666666666666666,3.5,18.1389235029
572,0.34375,0.65625,0.722943722943723,3.5,15.0874972534
573,0.03125,0.96875,-0.03225806451612903,3.5,15.2801386085
574,0.40625,0.59375,0.611336032388664,3.5,15.479675048
575,0.46875,0.53125,0.7490196078431374,3.5,16.9031004455
576,0.4375,0.5625,-0.14285714285714282,3.5,15.3561876076
577,0.5,0.5,-0.5,3.5,15.2038034797
578,0.59375,0.40625,0.09311740890688255,3.5,15.3267934158
579,0.4375,0.5625,-0.015873015873015872,3.5,15.257132472
580,0.53125,0.46875,-0.12941176470588234,3.5,15.2360482341
581,0.625,0.375,-0.19999999999999996,3.5,15.7868986223
582,0.65625,0.34375,0.16883116883116892,3.5,15.4356032015
583,0.46875,0.53125,0.2470588235294117,3.5,15.2457690548
584,0.375,0.625,0.06666666666666674,3.5,15.1455736669
585,0.4375,0.5625,-0.14285714285714282,3.5,15.1430768967
586,0.40625,0.59375,-0.036437246963562736,3.5,15.099803535
587,0.53125,0.46875,0.1215686274509804,3.5,15.3286732927
588,0.5,0.5,-0.25,3.5,15.1386143356
589,0.40625,0.59375,-0.036437246963562736,3.5,15.1817255421
590,0.4375,0.5625,-0.015873015873015872,3.5,15.3462333525
591,0.40625,0.59375,-0.036437246963562736,3.5,15.019182649
592,0.5625,0.4375,-0.015873015873015844,3.5,15.3004795416
593,0.5625,0.4375,-0.015873015873015844,3.5,15.4532347112
594,0.5625,0.4375,-0.1428571428571429,3.5,15.2835015402
595,0.46875,0.53125,-0.12941176470588234,3.5,15.1552721168
596,0.46875,0.53125,-0.12941176470588234,3.5,15.2754170755
597,0.5625,0.4375,-0.2698412698412699,3.5,15.2296765532
598,0.4375,0.5625,0.11111111111111113,3.5,15.1023254106
599,0.4375,0.5625,-0.2698412698412699,3.5,15.1446874966
600,0.625,0.375,-0.06666666666666665,3.5,15.5136579461
601,0.46875,0.53125,-0.12941176470588234,3.5,15.3549392742
602,0.4375,0.5625,-0.14285714285714282,3.5,15.0961323738
603,0.40625,0.59375,-0.036437246963562736,3.5,15.1257347523
604,0.4375,0.5625,0.11111111111111113,3.5,15.1020454573
605,0.5,0.5,0.125,3.5,15.1268390478
606,0.625,0.375,0.06666666666666665,3.5,15.3472463838
607,0.53125,0.46875,0.1215686274509804,3.5,15.3518557747
608,0.625,0.375,0.06666666666666665,3.5,15.5102342026
609,0.53125,0.46875,0.1215686274509804,3.5,15.2195964188
610,0.375,0.625,0.06666666666666674,3.5,15.0779006245
611,0.46875,0.53125,-0.2549019607843138,3.5,15.1853701805
612,0.5,0.5,0.25,3.5,15.3604130219
613,0.59375,0.40625,-0.16599190283400808,3.5,15.321344555
614,0.5,0.5,0.0,3.5,15.1365681089
615,0.5,0.5,-0.125,3.5,15.4435565095
616,0.40625,0.59375,0.22267206477732793,3.5,15.260406042
617,0.5625,0.4375,0.11111111111111116,3.5,15.2278409902
618,0.625,0.375,0.06666666666666665,3.5,15.5831435396
619,0.59375,0.40625,-0.16599190283400808,3.5,15.4384072173
620,0.4375,0.5625,-0.14285714285714282,3.5,15.2932134
621,0.40625,0.59375,-0.16599190283400805,3.5,15.0833673823
622,0.375,0.625,0.19999999999999998,3.5,15.2402850835
623,0.59375,0.40625,-0.036437246963562764,3.5,15.360668929
624,0.59375,0.40625,-0.036437246963562764,3.5,15.3948808077
625,0.5625,0.4375,0.11111111111111116,3.5,15.33417484
626,0.3125,0.6875,-0.01818181818181816,3.5,15.1119858369
627,0.375,0.625,0.06666666666666674,3.5,15.0285878109
628,0.5,0.5,0.125,3.5,15.479559446
629,0.65625,0.34375,-0.24675324675324684,3.5,15.4947279941
630,0.53125,0.46875,-0.0039215686274509665,3.5,15.1551580962
631,0.53125,0.46875,-0.0039215686274509665,3.5,15.2170183781
632,0.53125,0.46875,0.1215686274509804,3.5,15.2745808728
633,0.5,0.5,0.0,3.5,15.2011614108
634,0.4375,0.5625,0.23809523809523814,3.5,15.1695520196
635,0.59375,0.40625,0.22267206477732793,3.5,15.4381285496
636,0.5,0.5,-0.375,3.5,15.1626180058
637,0.65625,0.34375,-0.10822510822510822,3.5,15.6470878988
638,0.5,0.5,0.125,3.5,15.2878322695
639,0.65625,0.34375,0.030303030303030276,3.5,15.5452079175
640,0.40625,0.59375,0.611336032388664,3.5,16.2944917143
641,0.28125,0.71875,0.6908212560386474,3.5,14.9501900694
642,0.46875,0.53125,0.37254901960784303,3.5,15.5923186947
643,0.53125,0.46875,0.6235294117647059,3.5,15.3505997117
644,0.6875,0.3125,0.2727272727272727,3.5,15.8029474931
645,0.6875,0.3125,0.5636363636363636,3.5,15.3046711083
646,0.3125,0.6875,-0.16363636363636366,3.5,15.0013401428
647,0.59375,0.40625,0.7408906882591093,3.5,17.6484792697
648,0.5625,0.4375,0.23809523809523805,3.5,15.3287918204
649,0.21875,0.78125,0.45142857142857135,3.5,15.0208460385
650,0.6875,0.3125,0.12727272727272734,3.5,15.8204193202
651,0.5,0.5,0.375,3.5,15.2219792293
652,0.71875,0.28125,0.3816425120772947,3.5,15.6097584875
653,0.34375,0.65625,0.16883116883116886,3.5,15.0371058111
654,0.5625,0.4375,0.23809523809523805,3.5,15.1692624624
655,0.5625,0.4375,0.4920634920634921,3.5,15.2157011802
656,0.28125,0.71875,0.536231884057971,3.5,15.0215981756
657,0.75,0.25,0.6666666666666666,3.5,16.1149216145
658,0.5625,0.4375,0.23809523809523805,3.5,16.2991267253
659,0.28125,0.71875,0.22705314009661837,3.5,15.0590218821
660,0.625,0.375,0.19999999999999996,3.5,15.4477349994
661,0.3125,0.6875,0.2727272727272727,3.5,15.0084755454
662,0.5,0.5,0.375,3.5,15.1897162775
663,0.5,0.5,0.125,3.5,15.2798383437
664,0.34375,0.65625,0.30735930735930733,3.5,15.0335164452
665,0.625,0.375,0.33333333333333326,3.5,15.4613725581
666,0.46875,0.53125,0.4980392156862744,3.5,15.2974714064
667,0.5625,0.4375,0.6190476190476191,3.5,15.2841115985
668,0.46875,0.53125,0.37254901960784303,3.5,15.0112325309
669,0.375,0.625,0.4666666666666667,3.5,15.0545574346
670,0.75,0.25,0.33333333333333337,3.5,15.3785336438
671,0.3125,0.6875,-0.01818181818181816,3.5,15.0493640307
672,0.375,0.625,0.33333333333333337,3.5,15.0460894381
673,0.75,0.25,0.33333333333333337,3.5,15.8155132542
674,0.40625,0.59375,0.611336032388664,3.5,15.191835201
675,0.3125,0.6875,0.2727272727272727,3.5,15.0078736831
676,0.5,0.5,0.375,3.5,15.1972428147
677,0.53125,0.46875,0.24705882352941178,3.5,15.3133271836
678,0.53125,0.46875,0.1215686274509804,3.5,15.2325252682
679,0.375,0.625,0.33333333333333337,3.5,15.0398297435
680,0.75,0.25,0.16666666666666663,3.5,15.7683041898
681,0.5,0.5,0.0,3.5,15.1446556736
682,0.375,0.625,0.19999999999999998,3.5,15.0685339922
683,0.59375,0.40625,0.22267206477732793,3.5,15.7836788156
684,0.4375,0.5625,0.23809523809523814,3.5,15.0715167656
685,0.4375,0.5625,0.3650793650793651,3.5,15.0474880082
686,0.6875,0.3125,0.12727272727272734,3.5,15.753048324
687,0.65625,0.34375,0.30735930735930733,3.5,15.5534418959
688,0.65625,0.34375,0.4458874458874459,3.5,15.801609871
689,0.375,0.625,0.4666666666666667,3.5,15.0915984871
690,0.53125,0.46875,0.4980392156862745,3.5,15.669348719
691,0.34375,0.65625,0.4458874458874459,3.5,15.1172679994
692,0.78125,0.21875,0.26857142857142857,3.5,15.7883075502
693,0.40625,0.59375,0.3522267206477734,3.5,15.078682831
694,0.34375,0.65625,0.4458874458874459,3.5,15.0734620251
695,0.40625,0.59375,0.3522267206477734,3.5,15.2792293999
696,0.15625,0.84375,0.2888888888888889,3.5,15.0711917835
697,0.625,0.375,0.33333333333333326,3.5,16.1382830939
698,0.59375,0.40625,0.3522267206477733,3.5,15.3842929424
699,0.6875,0.3125,-0.018181818181818188,3.5,15.6364300424
700,0.4375,0.5625,0.4920634920634921,3.5,15.1156081191
701,0.40625,0.59375,0.3522267206477734,3.5,15.1568672568
702,0.25,0.75,0.16666666666666666,3.5,15.0264963023
703,0.65625,0.34375,0.4458874458874459,3.5,15.6361205642
704,0.78125,0.21875,0.6342857142857143,3.5,15.885965855
705,0.65625,0.34375,0.5844155844155844,3.5,15.6089772581
706,0.15625,0.84375,0.5259259259259259,3.5,14.9334077046
707,0.6875,0.3125,0.8545454545454546,3.5,16.8279147198
708,0.28125,0.71875,0.6908212560386474,3.5,15.0844109908
709,0.25,0.75,0.6666666666666666,3.5,15.6589940237
710,0.53125,0.46875,0.8745098039215686,3.5,17.8761472582
711,0.03125,0.96875,-0.03225806451612903,3.5,15.2121975911
712,1.0,0.0,0.0,3.5,16.7236739122
713,0.1875,0.8125,0.7948717948717949,3.5,15.4933702594
714,0.34375,0.65625,0.5844155844155845,3.5,15.4907044379
715,0.625,0.375,0.7333333333333334,3.5,15.9702948138
716,0.25,0.75,0.5,3.5,15.8973827215
717,0.71875,0.28125,0.5362318840579711,3.5,16.2838952328
718,0.96875,0.03125,-0.032258064516129004,3.5,16.3794336051
719,0.5625,0.4375,0.6190476190476191,3.5,15.0018335702
720,0.75,0.25,0.6666666666666666,3.5,15.9737782889
721,0.09375,0.90625,0.264367816091954,3.5,15.3238080529
722,0.90625,0.09375,0.6321839080459771,3.5,15.7794619221
723,1.0,0.0,0.0,3.5,16.7170281133
724,0.25,0.75,0.5,3.5,15.2697099496
725,0.21875,0.78125,0.8171428571428571,3.5,16.488824904
726,0.21875,0.78125,0.6342857142857142,3.5,15.5148579368
727,0.375,0.625,0.8666666666666666,3.5,18.2445695929
728,0.40625,0.59375,0.8704453441295548,3.5,17.0807552322
729,0.3125,0.6875,0.7090909090909091,3.5,15.1019086224
730,0.125,0.875,0.4285714285714286,3.5,15.0744580703
731,0.4375,0.5625,0.7460317460317459,3.5,15.1308818041
732,0.65625,0.34375,0.8614718614718614,3.5,15.0273126555
733,0.71875,0.28125,0.5362318840579711,3.5,15.4145104368
734,0.0625,0.9375,-0.06666666666666667,3.5,15.0776887107
735,0.65625,0.34375,0.7229437229437229,3.5,16.0225623993
736,0.5,0.5,0.625,3.5,15.4030134242
737,0.5625,0.4375,0.746031746031746,3.5,15.3287509763
738,0.75,0.25,0.8333333333333334,3.5,16.2626926274
739,0.21875,0.78125,0.45142857142857135,3.5,15.272345802
740,0.8125,0.1875,0.7948717948717949,3.5,16.203126163
741,0.5,0.5,0.75,3.5,17.6035377193
742,0.0,1.0,0.0,3.5,15.2901989595
743,0.25,0.75,0.8333333333333334,3.5,16.8081890864
744,0.5,0.5,0.875,3.5,18.3983906316
745,0.5625,0.4375,0.746031746031746,3.5,15.8379576709
746,0.59375,0.40625,0.7408906882591093,3.5,16.155338565
747,0.34375,0.65625,0.722943722943723,3.5,15.3874473451
748,0.15625,0.84375,0.7629629629629631,3.5,15.2893862822
749,0.59375,0.40625,0.7408906882591093,3.5,15.218444498
750,0.4375,0.5625,0.6190476190476191,3.5,15.3407022547
751,0.6875,0.3125,0.8545454545454546,3.5,15.769068579
752,0.59375,0.40625,0.6113360323886639,3.5,15.0359909318
753,0.40625,0.59375,0.7408906882591093,3.5,15.9249773604
754,0.34375,0.65625,0.5844155844155845,3.5,15.0280552308
755,0.15625,0.84375,0.5259259259259259,3.5,15.0224348428
756,0.625,0.375,0.7333333333333334,3.5,15.6608058969
757,0.21875,0.78125,0.45142857142857135,3.5,15.8124265663
758,0.25,0.75,0.8333333333333334,3.5,16.6190540425
759,0.21875,0.78125,0.6342857142857142,3.5,15.0279538
760,0.5625,0.4375,0.746031746031746,3.5,16.2811962462
761,0.5,0.5,0.875,3.5,16.2408276397
762,1.0,0.0,0.0,3.5,16.6999986491
763,0.46875,0.53125,0.7490196078431374,3.5,15.7562091724
764,0.46875,0.53125,0.8745098039215686,3.5,17.0702110637
765,0.46875,0.53125,0.7490196078431374,3.5,15.6115009677
766,0.40625,0.59375,0.7408906882591093,3.5,15.8269719668
767,0.5,0.5,0.75,3.5,17.8653627048
